k,row_fold,col_fold,var_explained,feature_set,method,method_label,space,scheme,n,p
26,3,1,0.5803210138341298,concat_hg,kmeans,k-means,dB,home,1693,900
26,3,2,0.5663083056711163,concat_hg,kmeans,k-means,dB,home,1693,900
26,3,3,0.5818832865415718,concat_hg,kmeans,k-means,dB,home,1693,900
27,0,0,0.549102240403559,concat_hg,kmeans,k-means,dB,home,1693,900
27,0,1,0.5689806775855852,concat_hg,kmeans,k-means,dB,home,1693,900
27,0,2,0.554315339296723,concat_hg,kmeans,k-means,dB,home,1693,900
27,0,3,0.5688657028640598,concat_hg,kmeans,k-means,dB,home,1693,900
27,1,0,0.5896300501336145,concat_hg,kmeans,k-means,dB,home,1693,900
27,1,1,0.6034427888805913,concat_hg,kmeans,k-means,dB,home,1693,900
27,1,2,0.5793787183082267,concat_hg,kmeans,k-means,dB,home,1693,900
27,1,3,0.6009813902628165,concat_hg,kmeans,k-means,dB,home,1693,900
27,2,0,0.5732882619131994,concat_hg,kmeans,k-means,dB,home,1693,900
27,2,1,0.591978917000924,concat_hg,kmeans,k-means,dB,home,1693,900
27,2,2,0.5712090395801527,concat_hg,kmeans,k-means,dB,home,1693,900
27,2,3,0.5904375876812541,concat_hg,kmeans,k-means,dB,home,1693,900
27,3,0,0.5702267430607333,concat_hg,kmeans,k-means,dB,home,1693,900
27,3,1,0.580575501311283,concat_hg,kmeans,k-means,dB,home,1693,900
27,3,2,0.5699063571142323,concat_hg,kmeans,k-means,dB,home,1693,900
27,3,3,0.5802811137733754,concat_hg,kmeans,k-means,dB,home,1693,900
28,0,0,0.550631258623168,concat_hg,kmeans,k-means,dB,home,1693,900
28,0,1,0.579528526877626,concat_hg,kmeans,k-means,dB,home,1693,900
28,0,2,0.5610634691691089,concat_hg,kmeans,k-means,dB,home,1693,900
28,0,3,0.5699820333985586,concat_hg,kmeans,k-means,dB,home,1693,900
28,1,0,0.5884377328011464,concat_hg,kmeans,k-means,dB,home,1693,900
28,1,1,0.601756071212582,concat_hg,kmeans,k-means,dB,home,1693,900
28,1,2,0.5801673529092862,concat_hg,kmeans,k-means,dB,home,1693,900
28,1,3,0.6113101375810744,concat_hg,kmeans,k-means,dB,home,1693,900
28,2,0,0.5680808595898152,concat_hg,kmeans,k-means,dB,home,1693,900
28,2,1,0.5898907221279871,concat_hg,kmeans,k-means,dB,home,1693,900
28,2,2,0.5665043127982585,concat_hg,kmeans,k-means,dB,home,1693,900
28,2,3,0.5922306570814367,concat_hg,kmeans,k-means,dB,home,1693,900
28,3,0,0.580183141308914,concat_hg,kmeans,k-means,dB,home,1693,900
28,3,1,0.5870280647493875,concat_hg,kmeans,k-means,dB,home,1693,900
28,3,2,0.5712401937776569,concat_hg,kmeans,k-means,dB,home,1693,900
28,3,3,0.5875073009874299,concat_hg,kmeans,k-means,dB,home,1693,900
29,0,0,0.5603323349689258,concat_hg,kmeans,k-means,dB,home,1693,900
29,0,1,0.5825968970379748,concat_hg,kmeans,k-means,dB,home,1693,900
29,0,2,0.5682650617339636,concat_hg,kmeans,k-means,dB,home,1693,900
29,0,3,0.5646041670468396,concat_hg,kmeans,k-means,dB,home,1693,900
29,1,0,0.595986554272286,concat_hg,kmeans,k-means,dB,home,1693,900
29,1,1,0.6109134679176655,concat_hg,kmeans,k-means,dB,home,1693,900
29,1,2,0.5901966315489002,concat_hg,kmeans,k-means,dB,home,1693,900
29,1,3,0.6038558459879281,concat_hg,kmeans,k-means,dB,home,1693,900
29,2,0,0.5763959495101777,concat_hg,kmeans,k-means,dB,home,1693,900
29,2,1,0.5985886532183746,concat_hg,kmeans,k-means,dB,home,1693,900
29,2,2,0.5839604357832793,concat_hg,kmeans,k-means,dB,home,1693,900
29,2,3,0.6080585858765235,concat_hg,kmeans,k-means,dB,home,1693,900
29,3,0,0.5789497461859029,concat_hg,kmeans,k-means,dB,home,1693,900
29,3,1,0.5891861345172266,concat_hg,kmeans,k-means,dB,home,1693,900
29,3,2,0.5864445182480598,concat_hg,kmeans,k-means,dB,home,1693,900
29,3,3,0.5744473613043736,concat_hg,kmeans,k-means,dB,home,1693,900
30,0,0,0.5556724652354524,concat_hg,kmeans,k-means,dB,home,1693,900
30,0,1,0.5780486584018767,concat_hg,kmeans,k-means,dB,home,1693,900
30,0,2,0.5677141413043585,concat_hg,kmeans,k-means,dB,home,1693,900
30,0,3,0.5753022882070811,concat_hg,kmeans,k-means,dB,home,1693,900
30,1,0,0.5984693954244464,concat_hg,kmeans,k-means,dB,home,1693,900
30,1,1,0.6198068729100328,concat_hg,kmeans,k-means,dB,home,1693,900
30,1,2,0.596875432269174,concat_hg,kmeans,k-means,dB,home,1693,900
30,1,3,0.6134320341071425,concat_hg,kmeans,k-means,dB,home,1693,900
30,2,0,0.582068817166753,concat_hg,kmeans,k-means,dB,home,1693,900
30,2,1,0.5999422724323218,concat_hg,kmeans,k-means,dB,home,1693,900
30,2,2,0.592903553656481,concat_hg,kmeans,k-means,dB,home,1693,900
30,2,3,0.5913102007098797,concat_hg,kmeans,k-means,dB,home,1693,900
30,3,0,0.5920863006850401,concat_hg,kmeans,k-means,dB,home,1693,900
30,3,1,0.5879625744946921,concat_hg,kmeans,k-means,dB,home,1693,900
30,3,2,0.584668764754636,concat_hg,kmeans,k-means,dB,home,1693,900
30,3,3,0.5872381944377496,concat_hg,kmeans,k-means,dB,home,1693,900
5,0,0,0.27748170288095564,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,0,1,0.28168412038185875,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,0,2,0.29016277525001766,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,0,3,0.2865485544278935,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,1,0,0.28161110008543244,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,1,1,0.27813196088695546,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,1,2,0.28622705436063545,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,1,3,0.2752826655075239,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,2,0,0.2763088736939239,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,2,1,0.2775314800243591,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,2,2,0.29054912130100985,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,2,3,0.2761010582751634,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,3,0,0.2644617139461142,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,3,1,0.2638332794357301,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,3,2,0.2729478928018494,concat_rawds,kmeans,k-means,dB,home,1693,1350
5,3,3,0.2711641282158105,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,0,0,0.30093796570721953,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,0,1,0.3059290321399155,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,0,2,0.3122228709725898,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,0,3,0.3056463870066082,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,1,0,0.3072354845725207,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,1,1,0.29974628958846894,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,1,2,0.3011967192812093,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,1,3,0.295352730089809,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,2,0,0.3023614353255536,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,2,1,0.2985766257947887,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,2,2,0.3037583513228532,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,2,3,0.2992585610864724,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,3,0,0.28273441417861966,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,3,1,0.2815985238299913,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,3,2,0.29605502300179254,concat_rawds,kmeans,k-means,dB,home,1693,1350
6,3,3,0.2844500826548362,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,0,0,0.3139118065409495,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,0,1,0.31703608047623844,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,0,2,0.33102159627007655,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,0,3,0.31495368188010187,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,1,0,0.30656255403388655,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,1,1,0.3120928934603474,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,1,2,0.3179810149717468,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,1,3,0.2997893826682837,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,2,0,0.3154416777358535,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,2,1,0.3062483621663853,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,2,2,0.31621857815156573,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,2,3,0.3092790218103809,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,3,0,0.3009221588223282,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,3,1,0.29317567573219494,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,3,2,0.3085172556364061,concat_rawds,kmeans,k-means,dB,home,1693,1350
7,3,3,0.29694197494939845,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,0,0,0.3357049901874456,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,0,1,0.3313883887275062,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,0,2,0.3460474588899931,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,0,3,0.3360784522404957,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,1,0,0.32041195371090647,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,1,1,0.315322590326071,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,1,2,0.32656951198697415,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,1,3,0.3102509570002423,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,2,0,0.33012678937330653,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,2,1,0.32296284059421765,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,2,2,0.33852618062183604,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,2,3,0.32249017619326537,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,3,0,0.31339631776841026,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,3,1,0.3015053800816525,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,3,2,0.32471186510475825,concat_rawds,kmeans,k-means,dB,home,1693,1350
8,3,3,0.31370875222774564,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,0,0,0.34621666365412007,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,0,1,0.3419205871174641,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,0,2,0.3510032084101752,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,0,3,0.3455105975419316,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,1,0,0.33378171147932356,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,1,1,0.323934051805732,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,1,2,0.33307907438691187,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,1,3,0.320769303643072,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,2,0,0.338509353778113,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,2,1,0.3295572126857026,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,2,2,0.34819549788078763,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,2,3,0.3357520616728159,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,3,0,0.3216814307028619,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,3,1,0.3190915318912868,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,3,2,0.32845702097610063,concat_rawds,kmeans,k-means,dB,home,1693,1350
9,3,3,0.32251686715983907,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,0,0,0.3528536025104039,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,0,1,0.35028240078524353,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,0,2,0.36441048637074147,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,0,3,0.349500152477342,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,1,0,0.3433259253170837,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,1,1,0.3416231063611648,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,1,2,0.35154502512961816,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,1,3,0.33547590089826684,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,2,0,0.3539106642412866,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,2,1,0.3423338626134329,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,2,2,0.3571975295580141,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,2,3,0.3413493270058594,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,3,0,0.3390447615121429,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,3,1,0.32601068598616356,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,3,2,0.3412523549452958,concat_rawds,kmeans,k-means,dB,home,1693,1350
10,3,3,0.3296596293526267,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,0,0,0.3690919535116697,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,0,1,0.36633536353236085,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,0,2,0.37695415470363924,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,0,3,0.36264899488596736,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,1,0,0.3552928456520843,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,1,1,0.34448785435778406,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,1,2,0.35753271218783933,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,1,3,0.3478891400257761,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,2,0,0.3625690573316023,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,2,1,0.3544987995145642,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,2,2,0.360341757570087,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,2,3,0.34213378054774457,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,3,0,0.3444746236961017,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,3,1,0.3370942919426847,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,3,2,0.3563738753158797,concat_rawds,kmeans,k-means,dB,home,1693,1350
11,3,3,0.3356669532244718,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,0,0,0.37083116094458013,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,0,1,0.36948341668381124,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,0,2,0.3738240880867406,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,0,3,0.37224231621047366,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,1,0,0.358699808752465,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,1,1,0.35266864948063004,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,1,2,0.3695059149107597,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,1,3,0.3488991832161231,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,2,0,0.3690163315072913,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,2,1,0.35816699278529174,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,2,2,0.3750168422225738,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,2,3,0.36126926663645087,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,3,0,0.34860444082460085,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,3,1,0.34290900777470856,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,3,2,0.3537608660515472,concat_rawds,kmeans,k-means,dB,home,1693,1350
12,3,3,0.34950405687096775,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,0,0,0.3778601914599713,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,0,1,0.3803757632871122,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,0,2,0.38692567093333197,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,0,3,0.38184686490011965,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,1,0,0.35944774746306474,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,1,1,0.3606166982254928,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,1,2,0.36866624038226437,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,1,3,0.35850093024276786,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,2,0,0.3748180498169662,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,2,1,0.36627955677126944,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,2,2,0.38396145257305325,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,2,3,0.36326569166610234,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,3,0,0.3570117608223893,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,3,1,0.35016517663198377,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,3,2,0.35942501647207037,concat_rawds,kmeans,k-means,dB,home,1693,1350
13,3,3,0.35428220923096543,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,0,0,0.3832414272636252,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,0,1,0.3879648726680097,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,0,2,0.38503242716928265,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,0,3,0.37992869057672707,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,1,0,0.38089810257508516,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,1,1,0.3666878897491457,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,1,2,0.36637148845288237,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,1,3,0.3648181475911878,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,2,0,0.37402256163934344,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,2,1,0.3667702118632886,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,2,2,0.386324810145225,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,2,3,0.372545029669088,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,3,0,0.36991189329363305,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,3,1,0.35847301799502185,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,3,2,0.3602430182962384,concat_rawds,kmeans,k-means,dB,home,1693,1350
14,3,3,0.35226475770069676,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,0,0,0.3940354378444305,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,0,1,0.3909357364170192,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,0,2,0.40187149773575437,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,0,3,0.39341251034713465,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,1,0,0.36940107760377106,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,1,1,0.3795836012053515,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,1,2,0.3789080120729351,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,1,3,0.37433126690142715,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,2,0,0.3819667953707354,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,2,1,0.37180652185456364,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,2,2,0.39813236204659597,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,2,3,0.37333324520644495,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,3,0,0.3702678384715544,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,3,1,0.37019061497267625,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,3,2,0.37354221170713187,concat_rawds,kmeans,k-means,dB,home,1693,1350
15,3,3,0.37469959551240006,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,0,0,0.3970443835222913,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,0,1,0.3938050729379152,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,0,2,0.4035224475507436,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,0,3,0.40105097747046614,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,1,0,0.3782162159056468,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,1,1,0.3782326792328897,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,1,2,0.38893912445591894,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,1,3,0.3818886027507652,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,2,0,0.3924636081103401,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,2,1,0.3888261537060539,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,2,2,0.400692690024978,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,2,3,0.38571129932931747,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,3,0,0.3658713025046556,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,3,1,0.36634805100843604,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,3,2,0.3939416135830828,concat_rawds,kmeans,k-means,dB,home,1693,1350
16,3,3,0.3635548341621415,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,0,0,0.3963540005424896,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,0,1,0.39646377026029067,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,0,2,0.4139599767699519,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,0,3,0.4021506416874373,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,1,0,0.39309663325255884,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,1,1,0.37924419553407607,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,1,2,0.39451303422938944,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,1,3,0.3763267195374643,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,2,0,0.3998043126711758,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,2,1,0.3826949779153399,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,2,2,0.4029927905713214,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,2,3,0.39558808428170245,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,3,0,0.37629410434670485,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,3,1,0.3712941049260946,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,3,2,0.3824423607351475,concat_rawds,kmeans,k-means,dB,home,1693,1350
17,3,3,0.3842820309990177,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,0,0,0.40231600059414563,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,0,1,0.40207873763733404,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,0,2,0.41128932855919487,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,0,3,0.4044308111901611,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,1,0,0.3999092434603052,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,1,1,0.3814783575732178,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,1,2,0.39314752886584403,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,1,3,0.3887976844362424,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,2,0,0.3983388865563139,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,2,1,0.39924762773967415,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,2,2,0.4133029431937135,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,2,3,0.3944309131927476,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,3,0,0.3843963881552449,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,3,1,0.3769130781690003,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,3,2,0.4008446633354993,concat_rawds,kmeans,k-means,dB,home,1693,1350
18,3,3,0.38714273156765366,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,0,0,0.408000628187307,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,0,1,0.41157806559335497,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,0,2,0.4229893511202655,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,0,3,0.4116467942943821,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,1,0,0.3950009745193368,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,1,1,0.3849599624385187,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,1,2,0.40653935730123403,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,1,3,0.38652793550702313,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,2,0,0.4010453617949582,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,2,1,0.39806893230189366,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,2,2,0.4117644207645391,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,2,3,0.39451608007066374,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,3,0,0.3905835364714304,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,3,1,0.3814514041370656,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,3,2,0.40400347683375903,concat_rawds,kmeans,k-means,dB,home,1693,1350
19,3,3,0.39554558150483576,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,0,0,0.41357524226823417,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,0,1,0.4178011949312047,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,0,2,0.42463309119909076,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,0,3,0.4151552337300144,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,1,0,0.39255238304442375,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,1,1,0.4007978190720909,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,1,2,0.4038380276176108,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,1,3,0.3955976704961184,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,2,0,0.41725563382115394,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,2,1,0.4074891687779836,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,2,2,0.41679796822092396,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,2,3,0.40122357716221546,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,3,0,0.40136024274142823,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,3,1,0.3918662672318518,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,3,2,0.4062910103925248,concat_rawds,kmeans,k-means,dB,home,1693,1350
20,3,3,0.3929657634096667,concat_rawds,kmeans,k-means,dB,home,1693,1350
21,0,0,0.41628206608812734,concat_rawds,kmeans,k-means,dB,home,1693,1350
21,0,1,0.4137269301193238,concat_rawds,kmeans,k-means,dB,home,1693,1350
21,0,2,0.42064716164570093,concat_rawds,kmeans,k-means,dB,home,1693,1350
21,0,3,0.41735765722106644,concat_rawds,kmeans,k-means,dB,home,1693,1350
21,1,0,0.40326787852880264,concat_rawds,kmeans,k-means,dB,home,1693,1350
21,1,1,0.4028839873347322,concat_rawds,kmeans,k-means,dB,home,1693,1350
21,1,2,0.4112932689559248,concat_rawds,kmeans,k-means,dB,home,1693,1350
21,1,3,0.3926353670943713,concat_rawds,kmeans,k-means,dB,home,1693,1350
21,2,0,0.4154877745566774,concat_rawds,kmeans,k-means,dB,home,1693,1350
21,2,1,0.4114462628939587,concat_rawds,kmeans,k-means,dB,home,1693,1350
21,2,2,0.4239750529522658,concat_rawds,kmeans,k-means,dB,home,1693,1350
21,2,3,0.4128365535995423,concat_rawds,kmeans,k-means,dB,home,1693,1350
21,3,0,0.40733953593325845,concat_rawds,kmeans,k-means,dB,home,1693,1350
